"","date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","casos_total","poblacio_total","incidencia_1000","co","hcnm","hct","no","no2","nox","o3","pm10","pm2.5","so2"
"1766","2016-07-17",2.80208333333333,247.854166666667,65.6875,NA,345.479166666667,23.8791666666667,30.1,17.5,0,50,31393,1.5927117510273,NA,NA,NA,4.5,23.79,30.33,NA,22.83,NA,NA
"1767","2016-07-18",2.39375,238.854166666667,65.7916666666667,NA,349.9375,23.3,28.6,17.1,0,219,93442,2.34369983519188,NA,NA,NA,7.79,30.83,42.62,NA,21.92,NA,NA
"1768","2016-07-19",3.75833333333333,252.083333333333,67.7083333333333,NA,352.916666666667,23.9229166666667,30.5,17.2,0,203,105871,1.91742781309329,NA,NA,NA,3.42,20.75,25.58,NA,22.75,NA,NA
"1769","2016-07-20",3.82553191489362,249.489361702128,72.9166666666667,NA,255.958333333333,24.78125,29.8,18.9,0,166,84599,1.96219813472972,NA,NA,NA,3.43,28.52,33.62,NA,35.67,NA,NA
"1770","2016-07-21",2.18125,143.041666666667,77.6458333333333,NA,273.75,25.0125,29.3,20.9,0.3,140,70873,1.97536438418015,NA,NA,NA,4.67,41.17,47.96,NA,41.46,NA,NA
"1771","2016-07-22",2.80625,180.645833333333,77.0625,NA,187.5,23.6291666666667,29.1,19.3,9.8,148,73796,2.00552875494607,NA,NA,NA,4.25,34.12,40.46,NA,37.38,NA,NA
"1772","2016-07-23",2.69791666666667,258.0625,65.3958333333333,NA,310.229166666667,24.15625,29.9,19.5,0,40,26157,1.52922735787743,NA,NA,NA,3.96,20.67,26.25,NA,15.54,NA,NA
"1773","2016-07-24",3.025,251.791666666667,66.9375,NA,334.520833333333,24.7354166666667,30.5,19.3,0,45,27793,1.61911272622603,NA,NA,NA,4.29,22.58,28.71,NA,18.38,NA,NA
"1774","2016-07-25",3.96875,248.0625,66.9166666666667,NA,331.958333333333,25.7458333333333,30.9,20.1,0,228,110882,2.05623996681157,NA,NA,NA,7.62,30.33,41.71,NA,28.46,NA,NA
"1775","2016-07-26",3.73958333333333,248.479166666667,69.5833333333333,NA,332.395833333333,25.5270833333333,31.1,20.2,0,165,78129,2.1118918711362,NA,NA,NA,6,25.5,34.46,NA,28.38,NA,NA
"1776","2016-07-27",2.74166666666667,238.854166666667,73.4166666666667,NA,280.1875,25.4979166666667,31.2,20.8,0,168,85047,1.97537832022294,NA,NA,NA,5.62,26.04,34.25,NA,25.05,NA,NA
"1777","2016-07-28",3.25,247.958333333333,73.6458333333333,NA,323.666666666667,25.6354166666667,30.8,20.5,0,170,79470,2.1391720145967,NA,NA,NA,6.67,25.04,34.96,NA,19.25,NA,NA
"1778","2016-07-29",3.36875,248.770833333333,74.0833333333333,NA,303.270833333333,25.6833333333333,30.9,20.8,0,139,68715,2.02284799534308,NA,NA,NA,3.86,20.77,26.27,NA,21.5,NA,NA
"1779","2016-07-30",3.20416666666667,246.125,74.4375,NA,312.5,25.93125,31.6,20.6,0,58,35992,1.6114692153812,NA,NA,NA,1.79,18.25,20.38,NA,21.04,NA,NA
"1780","2016-07-31",2.93125,174.125,75.375,NA,269.604166666667,26.2291666666667,31.7,22.1,0,30,18477,1.62364020133138,NA,NA,NA,1.83,15.75,18.17,NA,26.08,NA,NA
"1781","2016-08-01",3.73958333333333,207.604166666667,65.3125,NA,272.145833333333,26.18125,30.6,23.9,0,161,81074,1.98584009670178,NA,NA,NA,3.45,18.32,23.32,NA,20.38,NA,NA
"1782","2016-08-02",3.475,214.8125,72.9166666666667,NA,310.729166666667,26.21875,31.5,21,0,155,74345,2.08487457125563,NA,NA,NA,2.96,16.46,20.67,NA,22,NA,NA
"1783","2016-08-03",3.49166666666667,248.958333333333,74.5625,NA,314.604166666667,25.83125,31.2,21,0,147,76052,1.93288802398359,NA,NA,NA,7.29,26.33,37.04,NA,21.83,NA,NA
"1784","2016-08-04",3.7625,222.833333333333,58.7916666666667,NA,290.3125,27.26875,33.6,21.5,0,117,61537,1.90129515575995,NA,NA,NA,4.62,30.12,36.96,NA,22.88,NA,NA
"1785","2016-08-05",3.025,170.895833333333,69.8541666666667,NA,205.5625,24.9875,28.6,20.5,0,109,62651,1.73979665129048,NA,NA,NA,2.71,16.33,20.08,NA,22.33,NA,NA
"1786","2016-08-06",2.83125,236.479166666667,64.7083333333333,NA,298.9375,24.7375,30,19.3,0,62,38686,1.60264695238588,NA,NA,NA,2.21,14.92,17.92,NA,19.92,NA,NA
"1787","2016-08-07",2.50208333333333,229.0625,60.8958333333333,NA,314.979166666667,24.3708333333333,30.4,19,0,43,25454,1.68932191404102,NA,NA,NA,3.38,24.75,29.29,NA,21.79,NA,NA
"1788","2016-08-08",4.02083333333333,261.125,56.875,NA,321.1875,25.7,32.6,18.5,0,165,76671,2.15205227530618,NA,NA,NA,4.08,31.21,36.96,NA,21.8,NA,NA
"1789","2016-08-09",3.19791666666667,212.416666666667,61.5625,NA,288.770833333333,25.4125,31.7,18.3,0.1,144,79809,1.8043077848363,NA,NA,NA,11.08,36.83,53.17,NA,20.42,NA,NA
"1790","2016-08-10",3.10625,238.041666666667,69.5833333333333,NA,221.854166666667,22.99375,26.8,19.9,0,125,67931,1.8401024569048,NA,NA,NA,2.88,19.08,22.79,NA,17.5,NA,NA
"1791","2016-08-11",3.12708333333333,249.833333333333,61.6458333333333,NA,295,22.7145833333333,28.1,17.7,0,127,62158,2.04318028250587,NA,NA,NA,4.46,18.25,24.62,NA,26.38,NA,NA
"1792","2016-08-12",2.8,263.375,66.9583333333333,NA,303.729166666667,23.7416666666667,30,18.5,0,133,72352,1.83823529411765,NA,NA,NA,2.17,18.46,21.33,NA,26.5,NA,NA
"1793","2016-08-13",2.52291666666667,182.854166666667,71.0208333333333,NA,311.75,23.3583333333333,27.5,18.5,0,56,30076,1.86194972735736,NA,NA,NA,2.08,20.92,23.54,NA,19,NA,NA
"1794","2016-08-14",2.42708333333333,244.770833333333,71.6666666666667,NA,309.1875,23.6708333333333,29.8,17.9,0,35,20178,1.73456239468728,NA,NA,NA,2.29,19.08,21.96,NA,17.54,NA,NA
"1795","2016-08-15",2.86666666666667,252.291666666667,70.9375,NA,312.395833333333,24.4604166666667,31.4,18.4,0,46,32147,1.43092668056117,NA,NA,NA,1.62,18.25,20.21,NA,15.17,NA,NA
"1796","2016-08-16",3.17083333333333,240.791666666667,74.2708333333333,NA,227.333333333333,25.2145833333333,29.9,19.3,0,161,87209,1.84613973328441,NA,NA,NA,3.18,20.86,25.23,NA,22.04,NA,NA
"1797","2016-08-17",2.92083333333333,249.125,73.1458333333333,NA,266.333333333333,26.0291666666667,31.2,21.2,0,138,81168,1.70017740981668,NA,NA,NA,2.79,17.67,21.83,NA,34.92,NA,NA
"1798","2016-08-18",2.81666666666667,189.229166666667,70.5833333333333,NA,230.229166666667,25.6145833333333,30,21.7,0,118,64357,1.83352238295756,NA,NA,NA,3.21,22.12,26.83,NA,29.58,NA,NA
"1799","2016-08-19",2.46458333333333,207.145833333333,77.125,NA,279.8125,25.7020833333333,30.7,19.7,0,138,72712,1.89789855869733,NA,NA,NA,2.96,20.42,24.71,NA,32.46,NA,NA
"1800","2016-08-20",3.37708333333333,174.770833333333,73.0625,NA,231.395833333333,25.4625,28.8,21.7,0,46,27703,1.66046998520016,NA,NA,NA,2.79,17.71,21.96,NA,30.12,NA,NA
"1801","2016-08-21",3.22708333333333,232.354166666667,61.5625,NA,288.854166666667,24.9166666666667,29.8,19.6,0,38,23519,1.61571495386709,NA,NA,NA,3.92,14.38,20.04,NA,21.75,NA,NA
"1802","2016-08-22",2.51458333333333,232.4375,69.875,NA,283.979166666667,24.925,31,19.4,0,153,79172,1.93250138938008,NA,NA,NA,3.58,17.88,23.12,NA,22.67,NA,NA
"1803","2016-08-23",2.21041666666667,225.020833333333,67.9375,NA,290.895833333333,24.1229166666667,30.4,18.2,0,128,67290,1.90221429632932,NA,NA,NA,3.62,32.67,37.75,NA,21.75,NA,NA
"1804","2016-08-24",2.24791666666667,246.5625,58.4583333333333,NA,289.25,24.1916666666667,32.3,17.9,0,147,89565,1.64126611957796,NA,NA,NA,8.54,45.62,58.5,NA,23.08,NA,NA
"1805","2016-08-25",2.53125,203.125,59.125,NA,285.020833333333,24.2541666666667,30.4,18.7,0,173,94468,1.83130795613329,NA,NA,NA,18.67,52.21,80.54,NA,23.04,NA,NA
"1806","2016-08-26",2.35625,241.208333333333,70.0208333333333,NA,281.458333333333,23.6729166666667,30.2,18.5,0,120,65164,1.84150758087287,NA,NA,NA,7.21,30.83,41.42,NA,22.14,NA,NA
"1807","2016-08-27",3.2625,257.5,73.0833333333333,NA,271.083333333333,23.9791666666667,30.7,17.6,0,50,33802,1.47920241405834,NA,NA,NA,5.88,29.04,37.71,NA,22.08,NA,NA
"1808","2016-08-28",3.06458333333333,229.854166666667,75,NA,254.416666666667,25.8333333333333,31.1,21,0,42,29100,1.44329896907216,NA,NA,NA,4.62,13.04,19.67,NA,20.46,NA,NA
"1809","2016-08-29",1.6875,193.583333333333,80.6666666666667,NA,90.3125,24.6916666666667,27.7,21,0,165,86688,1.90337763012182,NA,NA,NA,4.19,23,29.19,NA,23.83,NA,NA
"1810","2016-08-30",2.24791666666667,237.25,79.4583333333333,NA,117.770833333333,23.0666666666667,25.9,19.6,1,141,84258,1.67343160293385,NA,NA,NA,5.83,23.25,31.88,NA,21.25,NA,NA
"1811","2016-08-31",2.41458333333333,226.645833333333,71.9583333333333,NA,262.916666666667,23.775,28.5,19.1,0,126,70709,1.78195137818382,NA,NA,NA,7.42,30.54,41.71,NA,23.33,NA,NA
"1812","2016-09-01",2.67708333333333,253.25,63.1875,NA,247.895833333333,25.85,32.9,20.1,0,125,64279,1.94464755207766,NA,NA,NA,6.33,41.38,50.71,NA,27.96,NA,NA
"1813","2016-09-02",3.53541666666667,249.6875,70.9791666666667,NA,255.0625,25.3104166666667,30.3,20,0,131,75558,1.73376743693586,NA,NA,NA,5.04,30.04,37.33,NA,26.88,NA,NA
"1814","2016-09-03",3.80625,247.583333333333,75.3958333333333,NA,250.416666666667,25.7791666666667,30.8,20.3,0,57,36254,1.57224030451812,NA,NA,NA,3.5,24.46,29.46,NA,28.62,NA,NA
"1815","2016-09-04",2.99791666666667,239.354166666667,71.7291666666667,NA,224.5,26.1729166666667,32.1,20.6,0,41,24123,1.69962276665423,NA,NA,NA,4,31.96,37.71,NA,32.62,NA,NA
"1816","2016-09-05",2.13958333333333,242.583333333333,67.8125,NA,254.541666666667,26.6916666666667,33.1,19.9,0,205,103066,1.98901674655075,NA,NA,NA,16.46,53.42,78,NA,36.54,NA,NA
"1817","2016-09-06",2.62083333333333,249.645833333333,66.0416666666667,NA,252.916666666667,25.975,33.3,20.8,0,127,67919,1.86987440922275,NA,NA,NA,8.08,39.92,51.96,NA,32.04,NA,NA
"1818","2016-09-07",2.77708333333333,176.708333333333,68.625,NA,256.520833333333,24.75,29.1,19.6,0,182,92269,1.97249347017958,NA,NA,NA,5.08,22.83,30.33,NA,16.46,NA,NA
"1819","2016-09-08",2.24583333333333,232.916666666667,72.8125,NA,219.645833333333,24.1520833333333,29.2,19.5,0,125,65841,1.89851308455218,NA,NA,NA,4.17,24.04,29.96,NA,17.88,NA,NA
"1820","2016-09-09",3,262.375,72.4791666666667,NA,227.520833333333,25.84375,31.1,22.2,0,138,71625,1.92670157068063,NA,NA,NA,5.21,22.29,29.83,NA,20.96,NA,NA
"1821","2016-09-10",2.74166666666667,261.770833333333,73.0833333333333,NA,185.041666666667,24.1125,28.4,19.5,2.5,74,46313,1.5978235052793,NA,NA,NA,4.54,23.67,30.17,NA,16.96,NA,NA
"1822","2016-09-11",3.125,264.375,71.5625,NA,243.479166666667,24.8791666666667,31,19.7,0,37,19915,1.85789605824755,NA,NA,NA,4.38,24.21,30.42,NA,25.08,NA,NA
"1823","2016-09-12",2.67916666666667,261.458333333333,76.1458333333333,NA,245.104166666667,24.7604166666667,30.5,20.7,0,173,87550,1.97601370645346,NA,NA,NA,3.96,23.33,29.04,NA,24.79,NA,NA
"1824","2016-09-13",2.61041666666667,228.0625,72.5416666666667,NA,226.104166666667,25.0229166666667,30.8,17.5,22,174,91913,1.89309455680916,NA,NA,NA,5.25,31.33,38.62,NA,26.42,NA,NA
"1825","2016-09-14",2.92083333333333,295.125,71.375,NA,148.416666666667,20.56875,26,14.2,9.8,154,77888,1.97719802793755,NA,NA,NA,4.25,24.04,29.92,NA,14.08,NA,NA
"1826","2016-09-15",2.54583333333333,271.354166666667,59.7083333333333,NA,209.916666666667,19.1041666666667,24.9,13.5,0.3,183,89492,2.04487551959952,NA,NA,NA,5.71,26.38,34.42,NA,11.25,NA,NA
"1827","2016-09-16",2.24375,266.229166666667,64.0416666666667,NA,237.979166666667,19.8833333333333,27.2,13.8,0,199,88781,2.24147058492245,NA,NA,NA,7.82,37.36,48.91,NA,15.08,NA,NA
"1828","2016-09-17",3.13333333333333,244.020833333333,65.6458333333333,NA,144.270833333333,19.7458333333333,24.5,17.2,1.7,59,35466,1.66356510460723,NA,NA,NA,4.71,18.83,25.83,NA,12.33,NA,NA
"1829","2016-09-18",2.32916666666667,258.041666666667,70.4375,NA,228.125,18.9541666666667,24.7,15,0,66,35894,1.83874742296763,NA,NA,NA,4.04,19.79,25.62,NA,10.79,NA,NA
"1830","2016-09-19",3.50208333333333,280.041666666667,61.375,NA,241.270833333333,20.4,26.7,14.6,0,308,129729,2.37418002142929,NA,NA,NA,5.17,30.46,38.12,NA,16.33,NA,NA
"1831","2016-09-20",2.35625,279.708333333333,69.875,NA,137.0625,20.1458333333333,25.9,15.2,0,275,108770,2.5282706628666,NA,NA,NA,9.42,50.08,64.29,NA,22.08,NA,NA
"1832","2016-09-21",2.87291666666667,273.791666666667,70.4166666666667,NA,237.666666666667,21.25625,26.9,16.5,0,244,101913,2.39419897363437,NA,NA,NA,8.17,40.04,52.04,NA,21.5,NA,NA
"1833","2016-09-22",2.60833333333333,217.5625,74.5208333333333,NA,168.895833333333,21.3041666666667,25.8,16.9,0,288,120028,2.39944013063618,NA,NA,NA,17.33,48.58,74.79,NA,24.12,NA,NA
"1834","2016-09-23",2.90625,223.25,81.1666666666667,NA,114.083333333333,20.9854166666667,25.1,16.3,6.2,260,109886,2.36608849170959,NA,NA,NA,4.83,40.54,47.46,NA,19.33,NA,NA
"1835","2016-09-24",2.46875,241.583333333333,78.875,NA,168.416666666667,20.2208333333333,26,16.9,0,69,41802,1.65063872541984,NA,NA,NA,4.58,35.04,41.33,NA,13.58,NA,NA
"1836","2016-09-25",2.62291666666667,259.229166666667,76.7916666666667,NA,184.708333333333,20.5854166666667,26.3,16.8,0.4,45,30480,1.47637795275591,NA,NA,NA,3.96,34.96,40.33,NA,15.79,NA,NA
"1837","2016-09-26",2.7125,279.458333333333,79.75,NA,167.1875,19.7604166666667,25.4,15.4,0,429,159496,2.68972262627276,NA,NA,NA,12.54,43.92,62.5,NA,19.67,NA,NA
"1838","2016-09-27",2.24166666666667,226.895833333333,70.1875,NA,194.875,21.9270833333333,26.3,18.6,0.5,371,155281,2.38921696794843,NA,NA,NA,10.05,40.05,54.91,NA,21.27,NA,NA
"1839","2016-09-28",2.775,204.6875,71.4166666666667,NA,216.479166666667,21.3,26.1,17.6,0,330,127722,2.58373655282567,NA,NA,NA,4.46,30.92,37.21,NA,19.29,NA,NA
"1840","2016-09-29",2.82916666666667,266.104166666667,77.375,NA,209.1875,20.1041666666667,26.2,15.7,0,298,123951,2.40417584368016,NA,NA,NA,6.5,38.29,47.5,NA,23.46,NA,NA
"1841","2016-09-30",2.59375,267.458333333333,78.6666666666667,NA,200.9375,20.30625,26.4,15.9,0,272,115079,2.36359370519382,NA,NA,NA,12.75,46.62,65.88,NA,23.71,NA,NA
"1842","2016-10-01",2.81666666666667,265.0625,82.4375,NA,158.666666666667,20.2875,25.6,16.4,0,99,57876,1.71055359734605,NA,NA,NA,4.5,35.29,41.75,NA,25.54,NA,NA
"1843","2016-10-02",2.40208333333333,189.6875,81.0833333333333,NA,133.8125,21.61875,26.5,18.9,0,77,40969,1.87946984305206,NA,NA,NA,3.33,32,36.79,NA,23.88,NA,NA
"1844","2016-10-03",2.21666666666667,139.0625,77.3125,NA,131.1875,21.4520833333333,23.9,18.4,0,409,164182,2.49113788356824,NA,NA,NA,3.08,24.92,28.92,NA,16.75,NA,NA
"1845","2016-10-04",2.42083333333333,178.166666666667,81.5416666666667,NA,98.0625,21.0833333333333,25.9,17.8,0,302,131334,2.29948071329587,NA,NA,NA,10.92,34.29,50.33,NA,21.21,NA,NA
"1846","2016-10-05",1.81458333333333,245.25,73.7708333333333,NA,172.666666666667,19.4270833333333,24.6,15.3,0,317,130145,2.43574474624457,NA,NA,NA,9.79,42.88,57.08,NA,19.29,NA,NA
"1847","2016-10-06",2.74375,214.125,82.8541666666667,NA,63.0833333333333,17.3520833333333,20.8,14.2,13,276,122322,2.2563398243979,NA,NA,NA,8.29,55.21,67.46,NA,17.42,NA,NA
"1848","2016-10-07",2.82291666666667,275.270833333333,79.6666666666667,NA,189.916666666667,18.7104166666667,24.5,13.1,0,315,147436,2.13652025285548,NA,NA,NA,19.38,52.75,81.75,NA,22.33,NA,NA
"1849","2016-10-08",2.70208333333333,196.666666666667,80.8958333333333,NA,90.4375,19.8645833333333,22.3,17.4,0,90,49514,1.81766773033889,NA,NA,NA,3.83,34.67,40.21,NA,23.67,NA,NA
"1850","2016-10-09",1.88333333333333,273.541666666667,70.0416666666667,NA,71.0208333333333,18.1895833333333,19.5,16.4,0,84,52377,1.60375737442007,NA,NA,NA,3.75,23.54,28.5,NA,19.75,NA,NA
"1851","2016-10-10",1.68333333333333,301.125,79.8333333333333,NA,33.0833333333333,16.1916666666667,17.7,13.9,0,411,165719,2.48010185917125,NA,NA,NA,6.21,47.67,56.42,NA,20.46,NA,NA
"1852","2016-10-11",2.82916666666667,208.354166666667,71.9791666666667,NA,102.083333333333,15.9354166666667,19.7,12.8,0,317,133816,2.36892449333413,NA,NA,NA,14.58,48.96,70.83,NA,19.58,NA,NA
"1853","2016-10-12",2.225,303,80.0416666666667,NA,52.25,14.8,19.5,11.5,27.5,44,31487,1.39740210245498,NA,NA,NA,3.92,37.58,42.92,NA,13.83,NA,NA
"1854","2016-10-13",1.80625,238.75,93.0833333333333,NA,57.9583333333333,17.2625,20.8,15,19.7,343,150488,2.27925150178087,NA,NA,NA,22.41,65.59,99.05,NA,17.75,NA,NA
"1855","2016-10-14",1.73125,270.375,81.25,NA,146.0625,16.6395833333333,21.1,12.3,0.3,320,140111,2.28390347652932,NA,NA,NA,8.33,42,52.42,NA,11.88,NA,NA
"1856","2016-10-15",2.48333333333333,285.791666666667,82.6666666666667,NA,178.729166666667,16.8833333333333,23,12.2,0,95,49392,1.92338840298024,NA,NA,NA,17.46,53.71,79.33,NA,20.21,NA,NA
"1857","2016-10-16",2.59791666666667,277.375,80.0208333333333,NA,161.125,17.5479166666667,24.1,12.2,0,88,49683,1.77122959563633,NA,NA,NA,19.46,53.79,81.5,NA,22.5,NA,NA
"1858","2016-10-17",2.02708333333333,309.479166666667,81.5833333333333,NA,81.6041666666667,18.1895833333333,23.1,14.9,0,438,187302,2.33846942371144,NA,NA,NA,26.79,67.54,108.21,NA,26.48,NA,NA
"1859","2016-10-18",2.42708333333333,276.854166666667,81.8125,NA,134.729166666667,18.3541666666667,22.9,14.5,0,321,136731,2.34767536257323,NA,NA,NA,16.05,50.73,74.59,NA,24.29,NA,NA
"1860","2016-10-19",2.5875,180.708333333333,82.4791666666667,NA,92.1666666666667,17.24375,21.3,14.5,0.7,303,146516,2.06803352534877,NA,NA,NA,29.21,43.88,87.88,NA,23.88,NA,NA
"1861","2016-10-20",1.75208333333333,201.875,80.6666666666667,NA,38.625,16.2958333333333,17.9,14.4,0.2,302,142789,2.11500885922585,NA,NA,NA,3.92,32.71,38.08,NA,15.96,NA,NA
"1862","2016-10-21",2.19791666666667,319.645833333333,76.8125,NA,33.5208333333333,13.85,14.8,12.4,0.1,297,125275,2.37078427459589,NA,NA,NA,7.04,45,55.08,NA,19,NA,NA
"1863","2016-10-22",1.57291666666667,248.354166666667,88.3125,NA,65.5833333333333,15.6229166666667,18.5,13.2,5.5,97,53076,1.82756801567563,NA,NA,NA,8.42,40.17,52.29,NA,14,NA,NA
"1864","2016-10-23",1.66458333333333,262.25,87.9791666666667,NA,108.1875,18.56875,24.2,15,0,63,37757,1.66856476944673,NA,NA,NA,24.71,49.71,87.04,NA,25.45,NA,NA
"1865","2016-10-24",2.06458333333333,194.395833333333,90.2916666666667,NA,114.8125,19.3395833333333,23.5,16.6,0.8,391,166199,2.35260139952707,NA,NA,NA,43.92,54.58,121.5,NA,33.67,NA,NA
"1866","2016-10-25",1.5625,287.25,91,NA,36.6041666666667,19.1270833333333,21.9,18,3.6,337,136655,2.46606417621016,NA,NA,NA,90.42,67.38,205.29,NA,48.38,NA,NA
"1867","2016-10-26",1.25625,265.125,89.7291666666667,NA,44.5416666666667,18.2041666666667,22.4,15.7,0,326,146541,2.22463337905433,NA,NA,NA,100.95,58.82,212.86,NA,60.46,NA,NA
"1868","2016-10-27",1.57916666666667,236.9375,86.7916666666667,NA,101.479166666667,17.6875,22.5,12.9,0.1,273,110206,2.47717910095639,NA,NA,NA,58.62,49.04,138.29,NA,41.88,NA,NA
"1869","2016-10-28",1.54375,281.541666666667,89.8333333333333,NA,135.5625,16.35,22.6,12.1,0.1,240,107950,2.22325150532654,NA,NA,NA,31.46,49.75,97.38,NA,30.38,NA,NA
"1870","2016-10-29",1.86875,250.854166666667,85.7083333333333,NA,149.708333333333,15.9854166666667,22.3,11.9,0.1,105,66198,1.58615063899211,NA,NA,NA,38.96,63.92,123.38,NA,34,NA,NA
"1871","2016-10-30",1.87291666666667,220.583333333333,85.125,NA,130.520833333333,15.5604166666667,20.3,11,0,90,51038,1.76339198244445,NA,NA,NA,12.08,47.5,65.25,NA,27.88,NA,NA
"1872","2016-10-31",1.41666666666667,252.875,89.9791666666667,NA,80.8958333333333,14.9208333333333,20,10.9,0.1,343,146770,2.33698984806159,NA,NA,NA,30.25,61.79,107.75,NA,31.8,NA,NA
"1873","2016-11-01",2.68125,283.541666666667,84.1875,NA,149.958333333333,16.1479166666667,22.3,12.5,0,100,57712,1.73274189076795,NA,NA,NA,20.12,43,73,NA,23.54,NA,NA
"1874","2016-11-02",2.39166666666667,293.5625,80.2708333333333,NA,135.354166666667,15.4083333333333,21.3,12.2,0,425,180498,2.35459672683354,NA,NA,NA,25.38,44.12,82.25,NA,28.21,NA,NA
"1875","2016-11-03",2.075,250.270833333333,83.7291666666667,NA,126.166666666667,14.5666666666667,20.4,10.4,0,379,160384,2.3630786113328,NA,NA,NA,28.25,54.33,96.96,NA,30.21,NA,NA
"1876","2016-11-04",2.09166666666667,310.333333333333,80.4791666666667,NA,69.8333333333333,15.6875,20.2,12,0.1,306,132532,2.30887634684454,NA,NA,NA,23.58,54,89.67,NA,35.83,NA,NA
"1877","2016-11-05",3.40208333333333,284.541666666667,77.6458333333333,NA,92.375,17.6479166666667,22.3,13.8,0.6,81,46940,1.72560715807414,NA,NA,NA,4.96,24.5,31.54,NA,20.71,NA,NA
"1878","2016-11-06",2.77708333333333,310.104166666667,64.6041666666667,NA,125,12.5041666666667,16.7,7.2,0.1,76,40394,1.88146754468485,NA,NA,NA,4.38,23.17,29.46,NA,16.08,NA,NA
"1879","2016-11-07",2.19375,310.041666666667,66.8958333333333,NA,103.4375,9.50833333333333,14.4,6.1,0,492,192714,2.55300600890439,NA,NA,NA,8.33,36.42,48.33,NA,14.29,NA,NA
"1880","2016-11-08",3.54166666666667,317.395833333333,59.4166666666667,NA,143.583333333333,10.3270833333333,16,5.7,0,337,137826,2.44511195275202,NA,NA,NA,5,24.92,31.88,NA,15.12,NA,NA
"1881","2016-11-09",4.20833333333333,303.854166666667,58.7708333333333,NA,138.4375,13.21875,18.8,6.4,0,382,163072,2.34252354788069,NA,NA,NA,5.08,25.75,32.92,NA,21.54,NA,NA
"1882","2016-11-10",3.32083333333333,318.8125,62.3333333333333,NA,131.0625,12.9354166666667,18.2,8.1,0,372,145927,2.54921981538715,NA,NA,NA,14.23,34.23,55.18,NA,19.67,NA,NA
"1883","2016-11-11",2.22083333333333,278.770833333333,75.2083333333333,NA,124.5,11.9375,19.1,6.4,0,366,153888,2.37835308796007,NA,NA,NA,30.54,48.62,94.88,NA,24.04,NA,NA
"1884","2016-11-12",1.89583333333333,265.979166666667,80.25,NA,91.6875,13.2208333333333,18.4,9.8,0,108,61764,1.74859141247329,NA,NA,NA,27.08,54.96,95.88,NA,22.42,NA,NA
"1885","2016-11-13",2.14375,263.8125,74.4583333333333,NA,73.3958333333333,12.7895833333333,17.8,9.1,0,77,43365,1.77562550443906,NA,NA,NA,20.08,52.71,83.17,NA,24.62,NA,NA
"1886","2016-11-14",2.34375,258.104166666667,64.4375,NA,117.104166666667,13.475,18.5,9.5,0.2,477,190188,2.50804467158811,NA,NA,NA,11.62,44.67,62.42,NA,17.61,NA,NA
"1887","2016-11-15",2.325,266.270833333333,72.9583333333333,NA,120.541666666667,10.2104166666667,16,6.4,0,407,159798,2.5469655439993,NA,NA,NA,39.45,58.32,118.32,NA,23.5,NA,NA
"1888","2016-11-16",2.29583333333333,266.854166666667,76.4375,NA,116.4375,9.74375,16.5,6,0,429,172458,2.48756218905473,NA,NA,NA,37,58.38,114.75,NA,26.92,NA,NA
"1889","2016-11-17",2.28125,278.979166666667,76.5,NA,113.791666666667,11.05625,18.2,6.4,0,412,170914,2.4105690581228,NA,NA,NA,48.58,68.08,141.92,NA,38.92,NA,NA
"1890","2016-11-18",2.90833333333333,281.458333333333,83.1041666666667,NA,102.083333333333,13.2,19,8,0,429,174853,2.45348950261076,NA,NA,NA,47.17,63.79,135.38,NA,35.08,NA,NA
"1891","2016-11-19",2.2875,239,78.2708333333333,NA,89.5833333333333,13.2875,18.2,9.5,0,124,77687,1.59614864777891,NA,NA,NA,9.29,37.12,50.79,NA,25.04,NA,NA
"1892","2016-11-20",2.87291666666667,260.208333333333,77.6041666666667,NA,81.4375,14.5625,18.8,10,0,106,63279,1.67512128826309,NA,NA,NA,10.12,38.67,53.83,NA,26.88,NA,NA
